StudentID,ID,Staff,Date,Note
177,iP2YYjM,Kaz,06/12/2022,シャムとは折り合いが悪いので、別の先生にして下さいとのこと。シャムに確認し全額ご返金することが確定。シャム自身もストレスフルなのでお断りして欲しいとのこと。
177,oGD02E8,Kaz,06/12/2022,Sakuraさんにご退会のご意向確認済。ご都合の良い時にお立ち寄り下さるとのことなのでお願いします。レジの上に置いてあります。（小銭箱の横）
177,gGngdSF,Sara,02/12/2022,スカイプを用いてオンラインをご受講したかったようですが、そのご要望にはお答えできない旨をシャムが伝えてカフェでのご受講になる流れになりました。
177,zUpiPIW,Kaz,30/11/2022,お電話で場所のお問い合わせあり、折り返ししたところ本日のD/L確定。15時。狛江市ご在住とのことで場所を説明しました。オンラインレッスンご希望。
178,yPqsExb,Manna,02/08/2023,4月からお休みが続き、メールへのご返信もないので今後は連絡せず、退会扱いとします。
178,wwVBUuM,Sara,25/07/2023,近況および8月のスケジュールをお伺いする旨メールにて送付済み。返信待ち。これでも返信無かったら以後連絡しない。
178,vqVS1kv,Sunny,15/07/2023,まだ返信がなかったので、７月のスケジュールについて再確認メールを送信。返信待ちです
178,zunNk0q,Sara,28/06/2023,7月のスケジュールをメールにてお伺い中。返信待ち。
178,v2ZcwJv,Rie,14/06/2023,お電話あり。数学が追試になり、補修が続くため６月通うことが難しそうとのこと。７月の期末試験が終わり次第、夏休みも始まるので７月の予約を取る予定だとおっしゃっていました。
179,gIep7lD,Manna,19/02/2025,アニバーサリーパーティーへのご参加のお申し込みのメールをいただきました。（メイさん対応）
180,pRTYIu4,Sunny,14/12/2022,12月のスケジュールとお月謝お支払い済み。月4回で契約されましたが、IELTSのテスト（1月7日に受験）が終わり次第イギリスに帰国してしまうので12月のみの入会になります、、
180,Kp8H5YF,Sunny,14/12/2022,またどちらのレッスンとも同日に2時間レッスンをされるので、空き時間はレッスン後カフェに残って勉強されるそうです！
180,HikccyB,Kaz,13/12/2022,お母様よりお電話にてD/Lお申込みあり。12月14日の15時に確定。現在高校3年生でIELTSのスコアを大学進学の為に伸ばしたいとのこと。現在5.5だが6か6.5に。
180,yh3TM9S,Kaz,13/12/2022,お電話でしたので、漢字のお名前を記入していただいて下さい。判明次第カルテとコンタクトインフォの更新お願い致します。メルアド、電話番号の確認もお願いします。
181,WOySWQV,Sara,10/05/2023,返信あり。メールでの名字の表記が変わっていたので、笹原➡堀口へ変更しています。５月以降で再開を検討していたようですが、金銭的な面も含めて当分は別の方法で英語を学習するとのこと。
181,R1Twtzw,Sara,09/05/2023,返信ないため、もう一度こちらから５月のスケジュールお伺いしています。返信待ち。
181,dvuBl6O,Sara,25/04/2023,4月はお休みなさっていました。5月のスケジュールについてメールにてご連絡。返信待ち。
181,U9zAeEK,Sunny,23/03/2023,３月内の振替が厳しいらしく、２月に特別で月外振替をしていたのでこちらから可能とメール差し上げた上で申し訳ないのですが月内振替は出来かねることお伝えしました。
181,xrZUipg,Sunny,23/03/2023,３月の空いている日時をお伝えし、日程調整中です。返信待ち。➡体調によりますが、ひとまず3月30日（木）20時～に振替決定。
182,TsSgkHP,Sunny,28/01/2023,息子さんを月4回で契約で美樹様はご受講なさらないそうです。（ご主人様からお話あり）
182,Ubp0k5e,Ｍanna,24/01/2023,他にも習い事を沢山していてお忙しいので一旦辞めようかと迷っておられるそうです（シャム対応）。なので2月はお支払いもスケジュールもまだです。メールをお送りしました。返信待ち。
182,5MTaUE5,Sara,20/01/2023,メールにて日程調整。24日の９：００にお振り替え。
182,gfWVKgA,Sara,19/01/2023,発熱してしまったため当日キャンセル。今回が初なので振替可能とのことシャム確認済み。振替日時はメールにてお伺い中。
182,FE3nIXz,Sunny,06/01/2023,25%offでのご案内でしたが、シャム対応で通常の価格でのお支払いだったため、息子さん入会の際は25％オフで、お母様は2月分のお月謝を２５％オフで対応お願い致します。
183,4Ip626J,Manna,02/08/2023,5月からお休みが続き、メールへのご返信もないので今後は連絡せず、退会扱いとします。
183,uUHJshG,Manna,26/07/2023,再度メール送信。８月以降のご予定を伺っています。もしレスがなかったら今後連絡せず、退会扱いにする。
183,I143Jfs,Sara,07/07/2023,カフェに行っていないので定かではないですが、固定の予約時間になってもいらっしゃらなかったため、固定外しています。（シャムが？）
183,I7sDEvT,Manna,20/06/2023,メール送信。シャムの職場復帰が7/4(火)であること、また、7月も4回「金曜15時～」で仮押さえしていることをお伝えし、ご予定に変わりはないか伺っています。返信待ち。
183,KBCid8m,Sara,03/05/2023,ご連絡あり。シャムが育休中はお休みなさるとのこと。復帰の目処が立ったらご連絡する。2人を希望する理由については言及なし。
184,e11ymII,Sara,19/01/2023,18日にご連絡があり、D/Lご受講。ご受講に関しては後ほどご連絡くださるとのこと。契約書を持ってお持ち帰り。
184,r8iSRBE,Manna,14/01/2023,メールが届いているかお電話で確認したところ「見ていない」とのこと。しかしその時お客さんが来ていたそうで「また掛け直します」と切電。
184,xJ4VKvg,Manna,05/01/2023,昨年末12/23にgoogle formよりD/Lお申し込みがあったが、冬季休業に入っていたため本日メールをお送りしました。日程調整中。諸作業済み。
185,wouhws4,Manna,11/01/2023,D/Lご受講。目標などは特にないが、習い事(趣味)として英会話を習いたい。一旦持ち帰って考えます、とのこと。
185,uwnUp1T,Manna,05/01/2023,google formよりD/Lあり。諸作業済み。日程調整中。
186,flwySm0,Manna,02/08/2023,6月からお休みが続き、メールへのご返信もないので今後は連絡せず、退会扱いとします。
186,FaMj18v,Sara,25/07/2023,近況および8月のスケジュールをお伺いする旨メールにて送付済み。返信待ち。これでも返信無かったら以後連絡しない。
186,BouX56S,Sunny,15/07/2023,まだ返信がなかったので、７月のスケジュールについて再確認メールを送信。返信待ちです
186,bvJRS3a,Sara,28/06/2023,7月のスケジュールについてお伺いするメールを送りました。返信待ち。
186,H2ROsM8,Manna,14/06/2023,6月スケジュールについてご返信がないため、再度こちらからお伺いするメールを送りました。返信待ち。
187,v50Lqnn,May,23/01/2025,記入漏れですが、2024年12/19に1月分お月謝お支払い現金でいただいています。
187,8U4pWr4,May,23/01/2025,2月分お月謝2回分お支払いクレジットカードで頂き、スケジュールは後日ご連絡なさるそうです。
187,7y1AKc5,Rie,24/01/2025,LINEにて2月のスケジュール（全2回）お知らせくださり、スケジュールお済みです。
187,Ex513hI,May,13/02/2025,３月お月謝全２回分現金で頂きました。スケジュールは後日ご連絡なさるそうです。
187,eQh9Ql5,Chiho,15/02/2025,LINEにて3月のスケジュール（全2回）お知らせくださり、スケジュールお済みです。
187,B09zDoC,Manna,13/03/2025,お家の建て替えをされているそうで、4月5月はお休みされるとのこと。でももしかしたら5月は来れるかも？とのことです。
187,84wZRa7,Manna,27/03/2025,洋書「the great gatsby」貸出。
187,7cHYxC6,Rie,18/04/2025,LINEにてお家の内装工事でお忙しいため、5月も休会とのご連絡がありました。また再開される時にご連絡くださるそうです。
188,kp80sxi,Manna,05/04/2023,4月のスケジュールについてお伺いするメールを送っています。返信待ち。
188,nLP6dZj,Manna,09/03/2023,ご連絡が無いので3月のレッスンスケジュールについて再度メール差し上げました。
188,FrDnj9v,Manna,07/03/2023,ご返信あり。次回のレッスンスケジュールについて、今週の空きのある日時で日程調整中。返信待ち。
188,HZNm936,Manna,04/03/2023,本日のレッスンを連絡なく当日キャンセル。お振り替え不可。ご様子を伺うメールを送ってます。同時に今月のスケジュールについても伺っています。
188,E2aBaeX,Manna,02/03/2023,次回レッスン時に日本人スタッフが不在なので、3月分の残りの3回のスケジュールをお伺いするメールを送りました。返信待ち。
189,Sw6HdtA,Manna,10/04/2024,上記のお振替についてご返信あり。4/26（金）17時～で決定。
189,02xmwIk,Manna,09/04/2024,LINEにてご連絡あり。4/11（木）のレッスンを、急用ができたのでとお振替ご希望。日程調整中。返信待ち。
189,dLhaFEJ,Maki,04/04/2024,LINEにてお母様より花さんは体調不良の為本日のレッスンはお休みのご連絡ありました。また、今後、花さんが通うことが難しくなるかもとのこと、相談されたいとおっしゃっていました。
